Date,Open,High,Low,Close,Adj Close,Volume
2024-03-21,514.710022,515.039978,506.010010,507.760010,507.256378,9712549
2024-03-22,507.000000,509.970001,504.339996,509.579987,509.074554,8120593
2024-03-25,505.790009,507.220001,500.241089,503.019989,502.521057,8380617
2024-03-26,505.130005,510.000000,495.213715,495.890015,495.398163,11205382
2024-03-27,499.299988,499.890015,488.070007,493.859985,493.370148,9989676
2024-03-28,492.839996,492.890015,485.149994,485.579987,485.098358,15212764
2024-04-01,487.200012,497.429993,481.779999,491.350006,490.862640,9247007
2024-04-02,485.100006,497.529999,484.649994,497.369995,496.876678,11081026
2024-04-03,498.929993,507.239990,498.750000,506.739990,506.237366,12099171
2024-04-04,516.419983,530.000000,510.579987,510.920013,510.413239,26476253
2024-04-05,516.854980,530.700012,514.409912,527.340027,526.816956,19263265
2024-04-08,529.280029,531.489929,518.890015,519.250000,518.734985,13260579
2024-04-09,522.229980,525.869995,506.739990,516.900024,516.387329,10881445
2024-04-10,509.290009,522.559875,505.799988,519.830017,519.314392,11418491
2024-04-11,521.109985,523.859985,517.289978,523.159973,522.641052,10369469
2024-04-12,517.750000,520.189880,509.329987,511.899994,511.392242,11984535
2024-04-15,516.719971,518.530029,497.279999,500.230011,499.733856,13512893
2024-04-16,498.109985,504.769897,497.109985,499.760010,499.264313,9847925
2024-04-17,503.100006,503.160004,487.140015,494.170013,493.679871,12193743
2024-04-18,499.820007,512.210022,499.040009,501.799988,501.302277,14808670
2024-04-19,502.799988,502.799988,475.730011,481.070007,480.592834,25215364
2024-04-22,489.714996,492.010010,473.399994,481.730011,481.252197,17271125
2024-04-23,491.250000,498.760010,488.970001,496.100006,495.607941,15079196
2024-04-24,508.059998,510.000000,484.579987,493.500000,493.010498,37772677
2024-04-25,421.399994,445.769989,414.500000,441.380005,440.942200,82890741
2024-04-26,441.459991,446.440002,431.959991,443.290009,442.850311,32691443
2024-04-29,439.559998,439.760010,428.559998,432.619995,432.190887,21502646
2024-04-30,431.049988,439.619904,429.720001,430.170013,429.743347,18429496
2024-05-01,428.600006,449.959991,427.109985,439.190002,438.754364,20344947
2024-05-02,438.839996,443.959991,432.279999,441.679993,441.241913,15221322
2024-05-03,445.929993,454.170013,443.850006,451.959991,451.511688,16489057
2024-05-06,455.579987,466.160004,453.339996,465.679993,465.218079,15094627
2024-05-07,466.290009,471.529999,461.309998,468.239990,467.775543,13406816
2024-05-08,463.500000,475.579987,463.002014,472.600006,472.131256,11683929
2024-05-09,470.000000,476.079987,467.630005,475.420013,474.948456,9437651
2024-05-10,477.089996,477.500000,469.600006,476.200012,475.727692,10749999
2024-05-13,472.750000,473.350006,462.850006,468.010010,467.545807,14668798
2024-05-14,463.369995,472.540009,460.079987,471.850006,471.381989,10478553
2024-05-15,474.980011,482.499908,471.200012,481.540009,481.062378,13100470
2024-05-16,475.000000,477.690002,472.750000,473.230011,472.760620,16608179
2024-05-17,470.829987,472.799988,468.420013,471.910004,471.441925,10807289
2024-05-20,469.950012,473.200012,467.040009,468.839996,468.374969,11745080
2024-05-21,467.119995,470.700012,462.269989,464.630005,464.169159,11742189
2024-05-22,467.869995,473.719910,465.649994,467.779999,467.316010,10078611
2024-05-23,472.880005,474.358093,461.540009,465.779999,465.317993,11747913
2024-05-24,467.619995,479.849915,466.299988,478.220001,477.745667,12024254
2024-05-28,476.575012,480.859985,474.839996,479.920013,479.444000,10175770
2024-05-29,474.660004,479.850006,473.700012,474.359985,473.889465,9226218
2024-05-30,471.670013,471.730011,464.709991,467.049988,466.586731,10735226
2024-05-31,465.799988,469.119995,454.460114,466.829987,466.366943,16919805
2024-06-03,470.859985,479.600006,468.239990,477.489990,477.016388,11279390
2024-06-04,477.000000,478.890015,473.232208,476.989990,476.516876,7088718
2024-06-05,484.450012,496.649994,483.910004,495.059998,494.568970,15690484
2024-06-06,492.980011,502.820007,490.890015,493.760010,493.270264,10667339
2024-06-07,495.910004,498.910004,490.170105,492.959991,492.471039,9380745
2024-06-10,493.859985,502.660004,493.410004,502.600006,502.101501,11236919
2024-06-11,500.160004,507.600006,498.269989,507.470001,506.966644,9673715
2024-06-12,513.989990,514.010010,504.470001,508.839996,508.335297,11983227
2024-06-13,505.709991,509.359985,501.359985,504.100006,503.600006,9954621
2024-06-14,502.649994,507.149994,500.750000,504.160004,504.160004,10243347
2024-06-17,501.670013,510.750000,496.010010,506.630005,506.630005,11266601
2024-06-18,504.559998,506.000000,495.019989,499.489990,499.489990,13060425
